hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,109,2023,November,42,13,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07-10-16
City Hotel,1,183,2023,November,42,13,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,181,2023,November,42,13,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,78.48,0,0,Canceled,07-10-16
City Hotel,1,109,2023,November,42,13,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07-10-16
City Hotel,1,181,2023,November,42,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,234,,0,Transient-Party,250,0,0,Canceled,06-10-16
City Hotel,1,183,2023,November,42,13,0,1,1,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,181,2023,November,42,13,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,234,,0,Transient-Party,250,0,0,Canceled,06-10-16
City Hotel,1,67,2023,November,42,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,99.71,0,0,Canceled,18-08-16
City Hotel,1,181,2023,November,42,13,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,No-Show,11-10-16
City Hotel,1,26,2023,November,42,13,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,67,2023,November,42,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,99.71,0,0,Canceled,18-08-16
City Hotel,1,26,2023,November,42,13,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,26,2023,November,42,13,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,97,2023,November,42,13,0,2,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,97.2,0,1,Canceled,18-07-16
City Hotel,1,67,2023,November,42,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,99.71,0,0,Canceled,18-08-16
City Hotel,1,181,2023,November,42,13,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,No-Show,11-10-16
City Hotel,1,26,2023,November,42,13,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,106,2023,November,42,13,0,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,151.2,0,2,Canceled,24-08-16
City Hotel,1,40,2023,November,42,13,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,,0,Transient,96.3,0,0,Canceled,26-09-16
City Hotel,1,71,2023,November,42,13,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,72.25,0,0,Canceled,17-08-16
City Hotel,1,140,2023,November,42,13,0,3,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Transient,108,0,2,Canceled,10-10-16
City Hotel,1,128,2023,November,42,13,0,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,118.8,0,1,Canceled,04-08-16
City Hotel,1,108,2023,November,42,13,0,4,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,199.8,0,0,Canceled,11-09-16
City Hotel,1,97,2023,November,42,13,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,,,0,Transient,176.8,0,0,Canceled,07-07-16
City Hotel,1,128,2023,November,42,13,0,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,0,Canceled,08-06-16
City Hotel,1,128,2023,November,42,13,0,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,0,Canceled,08-06-16
City Hotel,1,128,2023,November,42,13,0,5,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,0,Canceled,08-06-16
City Hotel,1,128,2023,November,42,13,0,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,0,Canceled,08-06-16
City Hotel,1,75,2023,November,42,13,0,5,2,1,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,0,Canceled,31-07-16
City Hotel,1,104,2023,November,42,13,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,0,Canceled,06-07-16
City Hotel,1,128,2023,November,42,13,0,3,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,151.2,0,1,Canceled,04-08-16
City Hotel,1,35,2023,November,42,13,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,151.5,0,1,Canceled,09-09-16
City Hotel,1,182,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,182,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,182,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,184,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,110,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,07-10-16
City Hotel,1,184,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,184,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,110,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,07-10-16
City Hotel,1,182,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,184,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,110,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,07-10-16
City Hotel,1,184,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,182,2023,November,42,14,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98.1,0,0,Canceled,07-10-16
City Hotel,1,79,2023,November,42,14,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119.07,0,0,Canceled,04-08-16
City Hotel,1,105,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient-Party,75,0,0,Canceled,03-10-16
City Hotel,1,105,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient-Party,75,0,0,Canceled,03-10-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,105,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient-Party,75,0,0,Canceled,03-10-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,127,2023,November,42,14,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,2,Canceled,06-09-16
City Hotel,1,127,2023,November,42,14,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,2,Canceled,06-09-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,105,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient-Party,75,0,0,Canceled,03-10-16
City Hotel,1,105,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,,0,Transient-Party,75,0,0,Canceled,03-10-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,314,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,,68,Transient,75,0,0,Canceled,28-06-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,55,2023,November,42,14,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,139.5,0,1,Canceled,09-10-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,279,2023,November,42,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05-05-16
City Hotel,1,99,2023,November,42,14,0,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,,0,Transient,187.2,0,0,Canceled,06-07-16
City Hotel,1,73,2023,November,42,14,1,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,07-10-16
City Hotel,1,73,2023,November,42,14,1,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,07-10-16
City Hotel,1,73,2023,November,42,14,1,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,07-10-16
City Hotel,1,76,2023,November,42,14,2,4,2,1,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,02-10-16
City Hotel,1,76,2023,November,42,14,2,4,2,1,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,02-10-16
City Hotel,1,73,2023,November,42,14,1,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135,0,1,Canceled,07-10-16
City Hotel,1,97,2023,November,42,14,1,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,3,No Deposit,14,,0,Transient,176.8,0,0,No-Show,12-10-16
City Hotel,1,115,2023,November,42,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07-10-16
City Hotel,1,3,2023,November,42,15,0,1,2,0,0,SC,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,120,0,0,Canceled,12-10-16
City Hotel,1,28,2023,November,42,15,0,1,3,0,0,BB,PRT,Groups,TA/TO,0,0,0,E,E,0,No Deposit,234,,0,Transient-Party,250,0,0,Canceled,06-10-16
City Hotel,1,28,2023,November,42,15,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,28,2023,November,42,15,0,1,3,0,0,BB,PRT,Groups,TA/TO,0,0,0,E,E,0,No Deposit,234,,0,Transient-Party,250,0,0,Canceled,06-10-16
City Hotel,1,461,2023,November,42,15,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,59,0,0,Canceled,21-10-15
City Hotel,1,113,2023,November,42,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,07-10-16
City Hotel,1,28,2023,November,42,15,0,1,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
City Hotel,1,461,2023,November,42,15,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,59,0,0,Canceled,21-10-15
City Hotel,1,113,2023,November,42,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,1,Canceled,07-10-16
City Hotel,1,115,2023,November,42,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07-10-16
City Hotel,1,115,2023,November,42,15,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,0,Canceled,07-10-16
City Hotel,1,36,2023,November,42,15,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,102.6,0,0,Canceled,07-09-16
City Hotel,1,28,2023,November,42,15,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234,,0,Transient-Party,120,0,0,Canceled,07-10-16
